,Name,RA (deg),DEC (deg),Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1,CLASS2
6165,4FGL J2146.8+0425 ,326.708,326.708,6.5761476,651.2807,1.631939e-10,3.184307e-12,8.8799915e-13,2.7056499,1.0579289e-12,2.6520672,0.14343627,1.5017321,9.977338e-13,2.614677,0.14371577,0.6666667,1.195613,688.71497,26.335575,0.58239484,bcu  ,          
6166,4FGL J2146.8+4808 ,326.7218,326.7218,3.6037934,4110.628,1.6294069e-10,1.859823e-12,8.79358e-15,2.1925414,1.136078e-14,1.850476,0.30617198,1.2255088,1.0394984e-14,1.9090716,0.25118825,0.6666667,1.1989307,250.00604,13.314531,0.0,     ,          
6167,4FGL J2146.9-3606 ,326.7304,326.7304,4.716133,2117.1685,1.3864918e-10,5.726383e-13,2.1777881e-14,2.0843241,4.4947058e-14,2.0321765,0.9985175,3.3293371,6.0681264e-14,1.9367588,5.116099,0.6666667,3.6308382,88.4063,13.835842,0.0,     ,agn       
6168,4FGL J2147.0+5738c,326.7625,326.7625,5.696677,1381.5509,5.013764e-10,4.0215995e-12,2.5441614e-13,2.5869856,3.7369332e-13,2.4707913,0.31309134,3.0813944,3.728647e-13,2.300714,0.5589522,0.6666667,3.2215214,669.56537,14.006339,0.3108035,     ,unk       
6169,4FGL J2147.1+0931 ,326.7829,326.7829,42.21163,429.47833,1.6102231e-09,2.2464386e-11,2.0507273e-11,2.5186403,2.2541555e-11,2.415299,0.099343374,5.1034265,2.154833e-11,2.4204636,0.079984784,0.6666667,4.2440815,4470.59,670.74304,0.7601166,FSRQ ,          
6170,4FGL J2147.3-7536 ,326.8268,326.8268,80.58302,799.3976,3.772971e-09,4.587039e-11,9.063476e-12,2.4223068,9.930436e-12,2.405018,0.07453181,7.318954,9.7239595e-12,2.3663557,0.088081874,0.6666667,7.1256924,9378.8545,3458.676,0.9232656,FSRQ ,          
6171,4FGL J2147.4-3854 ,326.8501,326.8501,4.6871343,1631.1663,1.3605742e-10,1.6556245e-12,5.7587134e-14,2.3038476,5.761615e-14,2.2999897,0.0005134085,0.0,5.810963e-14,2.2873757,0.010043617,0.6666667,0.15176804,325.68063,9.592099,0.0,     ,          
6172,4FGL J2147.4-3713 ,326.8606,326.8606,4.4089437,2367.8875,1.199303e-10,1.336532e-12,2.1720149e-14,2.1069152,2.7662031e-14,1.9396222,0.23408629,1.5676434,2.6467039e-14,1.874188,0.30355808,0.6666667,1.5822774,209.417,16.712715,0.22723818,     ,          
6173,4FGL J2147.7+4735c,326.9472,326.9472,5.5879855,2003.7241,3.8135672e-10,2.069177e-12,7.702772e-14,2.4046423,1.184789e-13,2.3530629,0.48030275,2.6526763,1.1387096e-13,2.213242,0.81366765,0.6666667,2.6086109,387.37292,7.6749682,0.0,     ,          
6174,4FGL J2148.0-0733 ,327.0197,327.0197,14.390066,2517.16,3.540989e-10,3.9420325e-12,5.646864e-14,2.0244792,6.451905e-14,1.8931204,0.105827205,1.6787832,6.199211e-14,1.8860849,0.093119405,0.6666667,1.7821594,485.3475,14.315817,0.23755907,bll  ,          
6175,4FGL J2148.6+0652 ,327.1634,327.1634,9.598925,519.86523,2.3267607e-10,5.078417e-12,2.6756678e-12,2.7777405,3.534696e-12,2.7324796,0.25771853,3.611438,3.4677582e-12,2.621009,0.41137588,0.6666667,3.5880888,1102.9028,40.719463,0.5731258,fsrq ,          
6176,4FGL J2148.9-0121 ,327.2346,327.2346,4.907017,2325.7195,1.3267834e-10,1.5579017e-12,2.490126e-14,2.249527,2.2216827e-14,2.2729094,-0.05681632,0.8937719,2.4332419e-14,2.274397,-0.0144039355,0.6666667,0.30100042,251.79924,9.383798,0.0,bcu  ,          
6177,4FGL J2149.1+6104 ,327.2897,327.2897,8.6147375,724.62506,3.401614e-10,6.8772635e-12,1.4768615e-12,2.7877672,2.211181e-12,2.910281,0.38758597,3.9419582,2.2047685e-12,2.758937,0.7700616,0.6666667,3.710329,1187.816,25.380022,0.43021163,bcu  ,          
6178,4FGL J2149.6+0323 ,327.4236,327.4236,16.682423,1931.2224,4.8955e-10,5.4847407e-12,1.3701796e-13,2.1349857,1.4652857e-13,2.0926561,0.051712908,1.220681,1.4414342e-13,2.0665746,0.055904847,0.6666667,1.3939418,775.1381,46.442272,0.6598596,bll  ,          
6179,4FGL J2149.7+1917 ,327.4441,327.4441,11.115672,754.7552,3.7620673e-10,4.3385343e-12,1.051486e-12,2.5074403,1.2215461e-12,2.394043,0.14423555,2.127423,1.1408985e-12,2.3944297,0.115406275,0.6666667,1.6250125,861.2177,82.676765,0.956117,bcu  ,          
6180,4FGL J2150.1-1410 ,327.5389,327.5389,14.119605,4945.602,3.2049086e-10,4.0189484e-12,1.4921055e-14,1.7824763,1.7591165e-14,1.6472641,0.10553753,1.6896491,1.664272e-14,1.6335286,0.090528816,0.6666667,1.7989012,320.9332,21.173166,0.40801692,bll  ,          
6181,4FGL J2150.7-1750 ,327.6935,327.6935,9.931458,773.33636,2.5564031e-10,3.889289e-12,7.475703e-13,2.5267198,7.7898213e-13,2.5110483,0.029867202,0.5665308,7.7993574e-13,2.4803314,0.046268895,0.6666667,0.82046044,821.5708,13.299584,0.14335652,bll  ,          
6182,4FGL J2150.7-2810 ,327.6984,327.6984,4.4122314,3368.0542,1.085616e-10,1.2405558e-12,9.0585125e-15,2.1952972,1.03155696e-14,2.1613402,0.11241458,0.8707253,9.95798e-15,2.092074,0.13186093,0.6666667,0.7853492,200.72363,25.114697,0.88767105,fsrq ,          
6183,4FGL J2150.8+1118 ,327.7033,327.7033,6.9853225,2818.7158,1.9192829e-10,2.1349376e-12,2.4134891e-14,2.0915134,2.5467789e-14,2.0407305,0.040472023,0.47847265,2.5562714e-14,1.9927331,0.060224235,0.6666667,0.8199337,286.47653,17.537481,0.3906285,bll  ,          
6184,4FGL J2151.2-4034 ,327.8192,327.8192,6.906431,2479.3591,1.7188186e-10,1.909698e-12,2.8274725e-14,2.0493023,3.5035854e-14,1.7035847,0.2587708,1.8681461,3.401418e-14,1.6350617,0.34902832,0.6666667,2.210315,281.03815,6.1573105,0.0,     ,          
6185,4FGL J2151.4+4156 ,327.8604,327.8604,14.605349,3330.6453,4.4700293e-10,3.3859508e-12,4.0797782e-14,1.9807051,5.4130613e-14,1.6647298,0.2971245,3.8693607,5.1344484e-14,1.6056178,0.3750759,0.6666667,4.0640507,319.30154,20.076092,0.32623407,bll  ,          
6186,4FGL J2151.7-2749 ,327.9251,327.9251,4.2146907,758.0551,1.3629443e-10,2.4548326e-12,4.6929686e-13,2.6518006,5.826513e-13,2.42101,0.2773889,1.581744,5.707482e-13,2.3847566,0.37046197,0.6666667,1.8284807,558.9783,25.531973,0.6766525,fsrq ,          
6187,4FGL J2151.8-3027 ,327.9655,327.9655,44.246475,381.93063,8.5671376e-10,2.5630513e-11,3.0009148e-11,2.829637,3.7319793e-11,2.8018935,0.21994911,8.52988,3.666106e-11,2.7167869,0.35894912,0.6666667,8.357684,5602.9795,1235.7162,0.89194965,fsrq ,          
6188,4FGL J2152.0+4718c,328.0106,328.0106,8.973266,1084.1897,4.4579268e-10,6.791819e-12,5.554863e-13,2.5278544,6.204525e-13,2.4911258,0.084860146,1.3748549,6.0343424e-13,2.4559155,0.09939429,0.6666667,1.3097188,1128.0024,6.099591,0.0,     ,          
6189,4FGL J2152.0-1205 ,328.0235,328.0235,8.345504,3371.4575,2.362469e-10,2.6242584e-12,2.0651072e-14,2.0573258,2.4622531e-14,1.8714949,0.15674135,1.5879169,2.428668e-14,1.7793311,0.23008788,0.6666667,2.0192692,335.22113,14.857887,0.4203894,bll  ,          
6190,4FGL J2152.5-0607 ,328.1261,328.1261,4.2749577,503.5954,8.670866e-11,1.9816822e-12,1.0722725e-12,2.805471,1.0073523e-12,2.8109224,-0.042391818,0.38983163,1.0564085e-12,2.8161623,-0.017664565,0.6666667,0.45748278,459.12378,14.676506,0.4279389,     ,          
6191,4FGL J2152.5+1737 ,328.137,328.137,5.5037045,1472.6874,1.740411e-10,2.3585244e-12,9.7114584e-14,2.425232,1.01367685e-13,2.4109075,0.031170309,0.38493526,1.0043896e-13,2.383768,0.037770823,0.6666667,0.43015146,429.42004,14.074098,0.14988549,bll  ,          
6192,4FGL J2152.9-3930 ,328.2401,328.2401,4.2025304,3076.4453,1.0082956e-10,1.1200437e-12,1.0618391e-14,2.0670886,1.026732e-14,2.075409,-0.019083196,0.19056183,1.0611202e-14,2.0558748,0.0017286885,0.6666667,0.0,169.129,10.764188,0.0,     ,          
6193,4FGL J2153.0-6442 ,328.2527,328.2527,4.5623713,5966.639,6.882262e-11,7.8404096e-13,2.0558563e-15,1.9360117,2.2623915e-15,1.7606212,0.1073832,0.11622342,2.175978e-15,1.7535304,0.10411444,0.6666667,0.58494896,105.53395,16.738876,0.0,     ,          
6194,4FGL J2153.1-0041 ,328.2823,328.2823,9.330504,7213.4673,1.848679e-10,2.2503449e-12,4.253882e-15,1.8202128,4.2113025e-15,1.8225014,-0.0037119372,0.06512455,4.2709616e-15,1.8137332,0.0028480103,0.6666667,0.06360285,189.95728,18.58857,0.5243775,bll  ,          
6195,4FGL J2153.8-1137 ,328.4609,328.4609,18.252445,547.9484,6.0026417e-10,8.848334e-12,4.2620955e-12,2.552462,4.6576298e-12,2.5075085,0.070901446,2.0359385,4.512104e-12,2.4873667,0.072437614,0.6666667,1.8133229,1838.0801,77.955086,0.51070076,fsrq ,          
6196,4FGL J2155.3+6602 ,328.8341,328.8341,6.5081253,743.93286,2.1267249e-10,4.9607107e-12,9.709895e-13,2.7401197,1.4913653e-12,3.083444,0.48969576,3.0915337,1.5448789e-12,3.118803,1.4955497,0.6666667,2.6347036,965.698,12.64994,0.24253124,bcu  ,          
6197,4FGL J2156.0+1818 ,329.013,329.013,18.48838,3596.9343,4.3176704e-10,5.068635e-12,3.5417432e-14,1.7682527,3.9300686e-14,1.6083163,0.0866131,2.0515978,3.7415532e-14,1.6124436,0.063098446,0.6666667,2.2190382,322.7032,12.285419,0.113290474,bll  ,          
6198,4FGL J2156.0-6942 ,329.025,329.025,6.8905015,385.6841,1.4135991e-10,3.4235058e-12,3.7820827e-12,2.8261974,6.262944e-12,2.472273,0.48264852,4.0024276,6.0076544e-12,2.3937788,0.6941274,0.6666667,4.0827165,964.63824,5.73628,0.0,rdg  ,          
6199,4FGL J2156.3-0036 ,329.0797,329.0797,13.224603,1388.5668,4.3049087e-10,5.186189e-12,2.6245073e-13,2.28978,2.6843564e-13,2.2827492,0.013306175,0.36250052,2.6893329e-13,2.2626116,0.020898797,0.6666667,0.67175734,861.77386,75.15323,0.9083772,fsrq ,          
6200,4FGL J2156.9-0854 ,329.2334,329.2334,10.854297,1728.6665,3.1843272e-10,2.3238605e-12,9.9778604e-14,2.120345,1.175892e-13,1.8747771,0.17677246,2.1615222,1.13211544e-13,1.8379964,0.20051856,0.6666667,2.4667284,291.44888,7.3697104,0.0,bll  ,          
6201,4FGL J2157.3-3840 ,329.339,329.339,4.1917057,1950.5951,1.02172236e-10,1.1808263e-12,2.8378314e-14,2.2200294,2.6533868e-14,2.273125,-0.040496342,0.47524792,2.9265866e-14,2.1319866,0.03535345,0.6666667,0.33950165,219.78201,7.7600417,0.0,     ,          
6202,4FGL J2157.5+3127 ,329.3862,329.3862,57.791286,712.87305,2.6116862e-09,2.4256272e-11,6.9112706e-12,2.3113518,8.02118e-12,2.1600046,0.15294957,9.120902,7.679482e-12,2.1268532,0.16960007,0.6666667,9.21696,4641.3667,1848.62,1.2112029,fsrq ,          
6203,4FGL J2157.8+7142c,329.4698,329.4698,5.778365,1034.7715,2.7643957e-10,3.7604984e-12,3.3968176e-13,2.6231854,5.599506e-13,2.9275727,0.42995554,3.407725,5.5162493e-13,2.7258954,0.8387102,0.6666667,3.0444386,836.6054,6.1949763,0.0,     ,agn       
6204,4FGL J2158.1-1501 ,329.5275,329.5275,27.856771,967.5575,9.657432e-10,8.964744e-12,1.1396324e-12,2.1653676,1.2349484e-12,2.0749686,0.073269725,2.668504,1.1785658e-12,2.0860276,0.045969523,0.6666667,2.2924736,1390.7045,35.1072,0.26728567,fsrq ,          
6205,4FGL J2158.5-7550 ,329.6348,329.6348,4.1041675,2978.7961,1.3327414e-10,1.6841705e-12,1.3854615e-14,2.351366,1.239204e-14,2.4052453,-0.05976303,0.7584563,1.3233169e-14,2.4211628,-0.030518578,0.6666667,0.56276727,324.5324,19.794895,0.49932674,bcu  ,          
6206,4FGL J2158.8-3013 ,329.7141,329.7141,238.60034,1146.8939,2.0042272e-08,2.1198225e-10,1.2817449e-11,1.849591,1.341288e-11,1.7671744,0.04058982,7.781148,1.30324865e-11,1.7755404,0.022781072,0.6666667,8.476991,17766.486,745.36664,0.25221577,bll  ,          
6207,4FGL J2159.1-2840 ,329.7854,329.7854,16.051807,2636.2004,4.1622444e-10,3.8360335e-12,5.7577105e-14,1.8986865,6.623385e-14,1.6764351,0.13459979,2.5905328,6.3793256e-14,1.6410748,0.14356652,0.6666667,2.9391587,319.20752,16.434402,0.31043994,bll  ,          
6208,4FGL J2159.6-4620 ,329.9124,329.9124,13.007319,4756.03,2.2844127e-10,2.8315746e-12,1.1335506e-14,1.7966634,1.2214265e-14,1.7402334,0.045866057,0.72511584,1.1867593e-14,1.7233393,0.04167885,0.6666667,0.8776442,273.33313,17.85208,0.31062737,     ,          
6209,4FGL J2159.8-4751 ,329.9623,329.9623,11.331794,665.6671,2.5063604e-10,3.9689866e-12,1.1065622e-12,2.5582511,1.1435583e-12,2.5502622,0.02583253,0.465084,1.1535302e-12,2.5268564,0.059458572,0.6666667,0.0,981.74243,69.723946,0.7276302,bcu  ,          
6210,4FGL J2200.0-5059 ,330.0073,330.0073,4.5933714,1172.5975,1.3827765e-10,9.259918e-13,1.0560944e-13,2.4301174,1.4508455e-13,2.1730876,0.36814955,2.1348357,1.3881245e-13,2.0304754,0.5604371,0.6666667,2.2145805,211.98398,15.140908,0.36239642,     ,          
6211,4FGL J2200.1+2138 ,330.0307,330.0307,15.452361,2131.6414,4.4557988e-10,4.96736e-12,1.00728304e-13,2.109235,1.0972084e-13,2.0583737,0.057004087,1.367361,1.099121e-13,1.9947286,0.09025833,0.6666667,2.0150733,721.36365,46.009388,0.57630277,bll  ,          
6212,4FGL J2200.3+1029 ,330.0887,330.0887,8.009354,965.9809,2.1620536e-10,3.125915e-12,3.4995986e-13,2.4842763,3.8707557e-13,2.4754713,0.07116999,1.0127014,3.737018e-13,2.4319992,0.07572446,0.6666667,0.9420789,601.53674,10.661356,0.0,bll  ,          
6213,4FGL J2200.6+0232 ,330.1565,330.1565,6.9114623,760.4331,1.8365374e-10,2.9376321e-12,5.808925e-13,2.5659447,6.740396e-13,2.5815985,0.12927254,1.1702394,6.1387294e-13,2.5351098,0.07119614,0.6666667,0.55311304,603.47394,29.703196,0.6404509,fsrq ,          
6214,4FGL J2200.7-2414 ,330.1815,330.1815,10.452538,1412.5491,2.505878e-10,2.9864043e-12,1.4590347e-13,2.2736757,1.4822644e-13,2.2609322,0.010455835,0.17032906,1.4946117e-13,2.2380197,0.024098253,0.6666667,0.5570034,538.19867,29.416332,0.58629507,bcu  ,          
6215,4FGL J2201.0-5907 ,330.2553,330.2553,5.9965277,2361.9934,1.3122475e-10,6.402844e-13,1.794631e-14,2.002129,3.3988274e-14,1.6316535,0.7720527,2.8774486,3.8462116e-14,1.4480901,2.3942153,0.6666667,2.586206,91.17026,15.722572,0.0,bcu  ,          
6216,4FGL J2201.0-6928 ,330.257,330.257,15.102487,1546.6797,4.6415163e-10,2.2392552e-12,1.849965e-13,2.3815725,2.5814168e-13,1.9219292,0.61505234,4.4646273,2.4875295e-13,1.8797184,0.8596296,0.6666667,4.6285152,474.3475,10.356254,0.0,     ,          
6217,4FGL J2201.0-3228 ,330.2573,330.2573,4.6336966,12863.768,3.1062545e-11,6.786586e-13,3.8352532e-16,1.4427993,1.2848497e-15,1.3746899,0.9544162,3.231754,1.1142816e-15,1.0036316,1.4883794,0.6666667,3.0627587,15.073462,5.510067,0.0,     ,agn       
6218,4FGL J2201.5-8339 ,330.3787,330.3787,41.88348,811.58,1.68888e-09,1.9998558e-11,4.152624e-12,2.524742,4.828096e-12,2.4529843,0.1661744,7.2123437,4.7060537e-12,2.4063218,0.21370277,0.6666667,7.1783457,4247.385,418.89417,0.6786298,fsrq ,          
6219,4FGL J2201.5+2950 ,330.3958,330.3958,5.6076245,2940.8254,1.5582466e-10,1.7407422e-12,1.7823249e-14,2.1213024,2.0304948e-14,2.0473454,0.09038516,0.9528206,1.9812233e-14,1.9950929,0.10744028,0.6666667,1.0601478,261.9706,17.317865,0.13245046,bcu  ,          
6220,4FGL J2201.8+5048 ,330.4532,330.4532,52.137733,528.31354,2.431633e-09,4.058469e-11,2.1959337e-11,2.6645138,2.5764408e-11,2.5778952,0.1533216,8.26285,2.4868638e-11,2.5248847,0.20087688,0.6666667,8.313561,6744.8657,3775.6736,1.3350013,fsrq ,          
6221,4FGL J2201.9-1706 ,330.4866,330.4866,5.7859483,21405.906,5.3305294e-11,8.5333693e-13,2.7298188e-16,1.5564201,2.3768115e-16,1.5682986,-0.053778358,0.6240871,2.699857e-16,1.5740876,-0.013971158,0.6666667,0.14267293,43.580738,8.656183,0.0,bll  ,          
6222,4FGL J2202.7+4216 ,330.6946,330.6946,239.12292,870.6099,2.6529673e-08,2.588393e-10,4.0364854e-11,2.1770155,4.3715375e-11,2.1187015,0.059488,14.224444,4.197684e-11,2.1130216,0.042100266,0.6666667,12.576755,31076.773,4421.8706,0.43420082,BLL  ,          
6223,4FGL J2202.7-5637 ,330.6995,330.6995,6.470743,3831.6296,1.1613715e-10,1.325028e-12,8.187546e-15,1.9323392,9.229767e-15,1.8596791,0.073730744,0.80301124,8.9224824e-15,1.8290113,0.07206705,0.6666667,0.8512141,179.17029,7.8426166,0.0,bll  ,          
6224,4FGL J2203.3-5009 ,330.8318,330.8318,5.068493,787.6831,1.046093e-10,1.8291816e-12,3.5248096e-13,2.6542506,4.681944e-13,2.8294163,0.3175049,2.3115273,4.7714144e-13,2.6964624,0.6696325,0.6666667,2.2146378,495.02747,28.709284,0.67229456,     ,          
6225,4FGL J2203.4+1725 ,330.8721,330.8721,59.664783,623.21533,2.4054656e-09,2.4925393e-11,9.050613e-12,2.3149974,9.868396e-12,2.2118323,0.08895549,5.586604,9.459722e-12,2.2147768,0.069211476,0.6666667,5.087881,4483.718,1286.9769,1.0170888,fsrq ,          
6226,4FGL J2203.6+6751 ,330.9093,330.9093,4.464975,1293.0756,1.7824735e-10,2.8769665e-12,1.447521e-13,2.572783,1.8140665e-13,2.6310732,0.15711397,1.6168072,1.7562275e-13,2.510785,0.2627732,0.6666667,1.3411707,523.3085,10.235016,0.0,bcu  ,          
6227,4FGL J2204.3+0438 ,331.0832,331.0832,13.459673,1295.8844,4.216436e-10,3.6874553e-12,2.7579084e-13,2.3544247,3.5424127e-13,2.4011965,0.22668144,3.2593427,3.4516617e-13,2.294406,0.35987744,0.6666667,2.8224537,704.2867,21.254545,0.3345057,bll  ,          
6228,4FGL J2204.5+3634 ,331.1421,331.1421,4.4946404,4333.175,1.2624767e-10,1.4052219e-12,6.435823e-15,2.0975366,6.161876e-15,2.0940938,-0.020288505,0.29474822,6.2212266e-15,2.1343696,-0.023286426,0.6666667,0.3964164,206.69775,17.833387,0.5136259,bll  ,          
6229,4FGL J2205.0+0943 ,331.2537,331.2537,4.6372643,1501.6306,1.7156258e-10,7.7027756e-13,5.678321e-14,2.3304653,1.09984084e-13,2.0842526,0.83883977,3.3894818,1.07407776e-13,1.8911434,1.4383243,0.6666667,3.4891415,136.1425,16.216084,0.34625304,     ,          
6230,4FGL J2205.0+7432 ,331.2719,331.2719,7.09803,2102.178,3.0170036e-10,1.3649732e-12,4.947479e-14,2.2266843,8.802841e-14,2.5499551,0.79207754,3.1801972,8.695019e-14,2.371121,1.5325997,0.6666667,2.8672252,344.1752,71.023895,1.0352348,bcu  ,          
6231,4FGL J2205.5+6016 ,331.3984,331.3984,4.4553595,2502.4473,2.8035138e-10,3.745599e-12,4.337571e-14,2.411258,5.995595e-14,2.4978864,0.33802256,1.3194122,8.6446556e-14,2.1247025,2.9385843,0.6666667,1.8206699,492.8434,10.8111515,0.0,MSP  ,          
6232,4FGL J2205.8-8254c,331.4511,331.4511,4.4607234,504.73383,1.4876225e-10,4.4456726e-12,2.2100954e-12,2.9618835,2.4087373e-12,2.9648583,0.058621507,0.6180466,2.3693742e-12,2.9261959,0.08289076,0.6666667,0.6680985,1003.0206,9.965112,0.0,     ,          
6233,4FGL J2206.8-0032 ,331.7087,331.7087,24.76427,976.4216,9.2859986e-10,8.843937e-12,1.1478389e-12,2.2485132,1.2540047e-12,2.160304,0.08172062,2.7561846,1.2091938e-12,2.1482887,0.071492165,0.6666667,2.6881394,1436.7195,107.84711,0.5887913,bll  ,          
6234,4FGL J2207.0+3607 ,331.7735,331.7735,5.369385,5396.2534,1.2563732e-10,1.4086386e-12,4.4035413e-15,1.9854861,5.195663e-15,1.9742051,0.10035301,1.0748879,4.940565e-15,1.9065707,0.10304372,0.6666667,0.8416291,178.26474,9.877292,0.0,bcu  ,          
6235,4FGL J2207.1+4316 ,331.7878,331.7878,12.1871605,3982.4417,4.272057e-10,4.777099e-12,2.5617273e-14,2.1262808,2.928506e-14,1.9931966,0.12964137,1.7211305,2.9348912e-14,1.8936663,0.215657,0.6666667,2.309917,621.31866,23.841337,0.49649882,bcu  ,          
6236,4FGL J2207.1+2222 ,331.7912,331.7912,7.5115137,6461.4526,1.3749694e-10,1.7045641e-12,3.9346887e-15,1.7964711,4.8843774e-15,1.7090216,0.12330977,1.4080707,4.7389698e-15,1.6264281,0.16044667,0.6666667,1.5344489,150.2498,22.548595,0.543295,     ,          
6237,4FGL J2207.3+2746 ,331.8469,331.8469,5.128985,3280.7527,1.272213e-10,8.2539135e-13,1.0414693e-14,1.9641354,1.6084785e-14,1.8040704,0.37062925,2.1814551,1.4772046e-14,1.7076571,0.46659517,0.6666667,1.9663124,87.19301,14.515808,0.0,     ,          
6238,4FGL J2207.5-5346 ,331.8922,331.8922,28.59355,756.8691,6.6600064e-10,9.061673e-12,1.8743626e-12,2.4291074,1.9509281e-12,2.4107747,0.031352133,1.2288427,1.9082244e-12,2.4070847,0.019563014,0.6666667,0.96932024,2110.2651,94.27744,0.45985746,fsrq ,          
6239,4FGL J2207.6+0053 ,331.9137,331.9137,7.043309,1069.929,1.8475431e-10,2.7856116e-12,2.368814e-13,2.5194178,2.4711488e-13,2.5137215,0.032984033,0.5049035,2.435822e-13,2.4918709,0.030684477,0.6666667,0.4378107,553.0035,28.372807,0.674553,fsrq ,          
6240,4FGL J2208.1+4058 ,332.0399,332.0399,8.822459,651.73944,1.6828089e-10,4.6326606e-12,1.454653e-12,2.862716,2.4171613e-12,3.074331,0.76040006,4.704188,2.4807454e-12,2.9685912,1.7230141,0.6666667,4.6730785,971.5238,19.673653,0.2958186,PSR  ,          
6241,4FGL J2208.1-4507 ,332.0443,332.0443,4.813647,4461.012,8.031223e-11,9.162778e-13,4.2201075e-15,1.9323865,4.1325823e-15,1.9316146,-0.0009210199,0.05590246,4.278754e-15,1.8827453,0.031028645,0.6666667,0.23515613,115.12746,9.250469,0.0,bcu  ,          
6242,4FGL J2208.2+0350 ,332.0597,332.0597,5.0988827,2560.4778,1.2366834e-10,1.3895126e-12,1.8936128e-14,2.1463768,2.3672159e-14,2.1026232,0.14660765,1.338677,2.188276e-14,2.0381675,0.13612156,0.6666667,1.115178,199.89142,3.3137453,0.0,bll  ,          
6243,4FGL J2208.4+6443e,332.113,332.113,28.026203,963.4849,3.9983825e-09,3.5365228e-11,5.1395676e-12,2.3301044,6.4238367e-12,2.2376463,0.18870464,8.048996,6.208747e-12,2.1602817,0.26691464,0.6666667,7.6378307,6447.3394,15.542363,0.08510065,     ,          
6244,4FGL J2209.2+3710 ,332.3052,332.3052,6.3056154,690.3093,1.4226961e-10,3.5406639e-12,8.2957366e-13,2.772214,1.2223163e-12,3.0308475,0.42423463,3.200973,1.228267e-12,2.9088652,0.9151839,0.6666667,2.8990266,822.0876,12.469245,0.1185135,     ,agn       
6245,4FGL J2209.4+4329 ,332.351,332.351,8.9435835,1751.1938,3.7253056e-10,5.268959e-12,1.3725299e-13,2.464973,1.3947128e-13,2.4640434,0.008873139,0.19094296,1.3924169e-13,2.4557567,0.009640174,0.6666667,0.20494385,886.35736,33.747097,0.5184038,bcu  ,          
6246,4FGL J2209.7-0451 ,332.4382,332.4382,12.707312,4014.809,3.1950664e-10,3.678976e-12,2.074112e-14,1.9115729,1.9118501e-14,1.9437218,-0.03392329,0.8418972,2.0430087e-14,1.9274179,-0.0075474796,0.6666667,0.2694468,366.52094,8.644713,0.0,bll  ,          
6247,4FGL J2209.8-5028 ,332.4735,332.4735,4.1910615,2020.3181,1.0227645e-10,1.2000497e-12,2.6344051e-14,2.2482677,2.6573055e-14,2.247161,0.0073079723,0.055686604,2.7158946e-14,2.1781797,0.042221397,0.6666667,0.40071097,239.48979,25.674845,0.88212615,bcu  ,          
6248,4FGL J2210.2+5919 ,332.5548,332.5548,7.021005,1220.613,5.607299e-10,7.0864794e-12,4.595852e-13,2.6746638,6.238399e-13,2.7748845,0.2589986,2.9320674,6.2596955e-13,2.6485612,0.53354734,0.6666667,2.6574214,1032.5116,5.6249866,0.0,     ,          
6249,4FGL J2210.2+1624 ,332.5741,332.5741,7.649337,2348.8645,1.9521468e-10,2.2192786e-12,3.594891e-14,2.1824207,3.6131478e-14,2.1737905,0.0055337395,0.067563646,3.759326e-14,2.1104765,0.05023468,0.6666667,0.66563463,337.9104,12.368389,0.0,     ,          
6250,4FGL J2210.4-0930 ,332.6009,332.6009,4.6481433,1533.529,1.2397759e-10,1.5919242e-12,6.1739025e-14,2.3695457,5.413671e-14,2.3942266,-0.072112165,1.1420989,6.03083e-14,2.4088488,-0.022617271,0.6666667,0.69259584,289.49118,10.06108,0.0,     ,sey       
6251,4FGL J2210.5+3623 ,332.626,332.626,4.4355736,2982.0671,1.289256e-10,1.5495092e-12,1.3671642e-14,2.2863393,1.2946673e-14,2.2801867,-0.02495223,0.32516053,1.3207801e-14,2.3186054,-0.02376605,0.6666667,0.4511991,277.85867,8.220127,0.0,bcu  ,          
6252,4FGL J2210.8+3203 ,332.7238,332.7238,4.3144345,24448.89,3.460482e-11,6.5771656e-13,1.7890806e-16,1.4289433,2.4934614e-16,1.4935597,0.1413605,1.1170739,2.143762e-16,1.3781824,0.11756022,0.6666667,0.72672856,28.954754,14.949842,0.0,bcu  ,          
6253,4FGL J2211.0-0003 ,332.7625,332.7625,9.173083,3412.087,2.3138604e-10,2.5937095e-12,2.0145174e-14,1.986403,2.2251007e-14,1.8988447,0.070512414,0.9778109,2.221755e-14,1.8233643,0.10388052,0.6666667,1.3888612,293.10272,15.397498,0.19434643,bll  ,          
6254,4FGL J2211.2-1325 ,332.8168,332.8168,13.470969,416.52106,2.598929e-10,5.6831506e-12,5.265529e-12,2.778311,6.044904e-12,2.7176359,0.13146469,1.7379165,6.148407e-12,2.6547713,0.27270606,0.6666667,1.4588884,1313.2709,52.5515,0.481987,fsrq ,          
